,Date,Interest Rate Present,EURO AREA(16 COUNTRIES)_LONG-TERM INTEREST RATES FORECAST,EURO AREA(16 COUNTRIES)_SHORT-TERM INTEREST RATES FORECAST,EURO AREA(16 COUNTRIES)_LONG-TERM INTEREST RATES,EURO AREA(16 COUNTRIES)_SHORT-TERM INTEREST RATES,CHINA_LONG-TERM INTEREST RATES FORECAST,CHINA_SHORT-TERM INTEREST RATES FORECAST,CHINA_LONG-TERM INTEREST RATES,CHINA_SHORT-TERM INTEREST RATES,INDIA_LONG-TERM INTEREST RATES FORECAST,INDIA_SHORT-TERM INTEREST RATES FORECAST,INDIA_LONG-TERM INTEREST RATES,INDIA_SHORT-TERM INTEREST RATES,UNITED STATES_LONG-TERM INTEREST RATES FORECAST,UNITED STATES_SHORT-TERM INTEREST RATES FORECAST,UNITED STATES_LONG-TERM INTEREST RATES,UNITED STATES_SHORT-TERM INTEREST RATES,EURO AREA(17 COUNTRIES)_LONG-TERM INTEREST RATES FORECAST,EURO AREA(17 COUNTRIES)_SHORT-TERM INTEREST RATES FORECAST,EURO AREA(17 COUNTRIES)_LONG-TERM INTEREST RATES,EURO AREA(17 COUNTRIES)_SHORT-TERM INTEREST RATES,EURO AREA(19 COUNTRIES)_LONG-TERM INTEREST RATES FORECAST,EURO AREA(19 COUNTRIES)_SHORT-TERM INTEREST RATES FORECAST,EURO AREA(19 COUNTRIES)_LONG-TERM INTEREST RATES,EURO AREA(19 COUNTRIES)_SHORT-TERM INTEREST RATES,RUSSIA_LONG-TERM INTEREST RATES FORECAST,RUSSIA_SHORT-TERM INTEREST RATES FORECAST,RUSSIA_LONG-TERM INTEREST RATES,RUSSIA_SHORT-TERM INTEREST RATES
15212,1995-02-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15213,1995-02-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15214,1995-02-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15215,1995-02-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15216,1995-02-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15217,1995-02-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15218,1995-02-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15219,1995-03-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15220,1995-03-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15221,1995-03-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15222,1995-03-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15223,1995-03-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15224,1995-03-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15225,1995-03-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15226,1995-03-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15227,1995-03-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15228,1995-03-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15229,1995-03-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15230,1995-03-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15231,1995-03-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15232,1995-03-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15233,1995-03-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15234,1995-03-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15235,1995-03-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15236,1995-03-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15237,1995-03-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15238,1995-03-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15239,1995-03-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15240,1995-03-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15241,1995-03-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15242,1995-03-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15243,1995-03-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15244,1995-03-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15245,1995-03-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15246,1995-03-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15247,1995-03-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15248,1995-03-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15249,1995-03-31,1.0,9.19,6.89,,,,10.98,,,,,,,7.48,6.24,7.48,6.18,9.17,6.86,,,,,9.32,6.94,,,,
15250,1995-04-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15251,1995-04-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15252,1995-04-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15253,1995-04-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15254,1995-04-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15255,1995-04-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15256,1995-04-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15257,1995-04-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15258,1995-04-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15259,1995-04-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15260,1995-04-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15261,1995-04-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15262,1995-04-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15263,1995-04-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15264,1995-04-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15265,1995-04-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15266,1995-04-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15267,1995-04-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15268,1995-04-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15269,1995-04-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15270,1995-04-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15271,1995-04-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15272,1995-04-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15273,1995-04-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15274,1995-04-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15275,1995-04-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15276,1995-04-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15277,1995-04-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15278,1995-04-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15279,1995-04-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15280,1995-05-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15281,1995-05-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15282,1995-05-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15283,1995-05-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15284,1995-05-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15285,1995-05-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15286,1995-05-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15287,1995-05-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15288,1995-05-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15289,1995-05-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15290,1995-05-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15291,1995-05-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15292,1995-05-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15293,1995-05-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15294,1995-05-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15295,1995-05-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15296,1995-05-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15297,1995-05-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15298,1995-05-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15299,1995-05-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15300,1995-05-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15301,1995-05-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15302,1995-05-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15303,1995-05-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15304,1995-05-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15305,1995-05-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15306,1995-05-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15307,1995-05-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15308,1995-05-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15309,1995-05-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15310,1995-05-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15311,1995-06-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15312,1995-06-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15313,1995-06-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15314,1995-06-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15315,1995-06-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15316,1995-06-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15317,1995-06-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15318,1995-06-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15319,1995-06-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15320,1995-06-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15321,1995-06-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15322,1995-06-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15323,1995-06-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15324,1995-06-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15325,1995-06-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15326,1995-06-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15327,1995-06-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15328,1995-06-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15329,1995-06-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15330,1995-06-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15331,1995-06-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15332,1995-06-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15333,1995-06-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15334,1995-06-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15335,1995-06-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15336,1995-06-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15337,1995-06-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15338,1995-06-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15339,1995-06-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15340,1995-06-30,1.0,8.71,6.95,,,,10.98,,,,,,,6.62,6.06,6.62,6.01,8.7,6.93,,,,,8.93,7.14,,,,
15341,1995-07-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15342,1995-07-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15343,1995-07-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15344,1995-07-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15345,1995-07-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15346,1995-07-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15347,1995-07-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15348,1995-07-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15349,1995-07-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15350,1995-07-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15351,1995-07-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15352,1995-07-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15353,1995-07-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15354,1995-07-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15355,1995-07-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15356,1995-07-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15357,1995-07-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15358,1995-07-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15359,1995-07-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15360,1995-07-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15361,1995-07-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15362,1995-07-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15363,1995-07-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15364,1995-07-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15365,1995-07-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15366,1995-07-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15367,1995-07-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15368,1995-07-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15369,1995-07-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15370,1995-07-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15371,1995-07-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15372,1995-08-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15373,1995-08-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15374,1995-08-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15375,1995-08-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15376,1995-08-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15377,1995-08-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15378,1995-08-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15379,1995-08-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15380,1995-08-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15381,1995-08-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15382,1995-08-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15383,1995-08-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15384,1995-08-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15385,1995-08-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15386,1995-08-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15387,1995-08-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15388,1995-08-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15389,1995-08-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15390,1995-08-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15391,1995-08-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15392,1995-08-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15393,1995-08-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15394,1995-08-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15395,1995-08-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15396,1995-08-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15397,1995-08-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15398,1995-08-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15399,1995-08-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15400,1995-08-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15401,1995-08-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15402,1995-08-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15403,1995-09-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15404,1995-09-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15405,1995-09-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15406,1995-09-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15407,1995-09-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15408,1995-09-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15409,1995-09-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15410,1995-09-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15411,1995-09-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15412,1995-09-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15413,1995-09-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15414,1995-09-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15415,1995-09-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15416,1995-09-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15417,1995-09-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15418,1995-09-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15419,1995-09-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15420,1995-09-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15421,1995-09-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15422,1995-09-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15423,1995-09-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15424,1995-09-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15425,1995-09-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15426,1995-09-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15427,1995-09-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15428,1995-09-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15429,1995-09-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15430,1995-09-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15431,1995-09-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15432,1995-09-30,1.0,8.37,6.52,,,,12.06,,,,,,,6.32,5.81,6.32,5.76,8.36,6.5,,,,,8.51,6.69,,,,
15433,1995-10-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15434,1995-10-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15435,1995-10-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15436,1995-10-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15437,1995-10-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15438,1995-10-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15439,1995-10-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15440,1995-10-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15441,1995-10-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15442,1995-10-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15443,1995-10-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15444,1995-10-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15445,1995-10-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15446,1995-10-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15447,1995-10-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15448,1995-10-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15449,1995-10-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15450,1995-10-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15451,1995-10-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15452,1995-10-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15453,1995-10-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15454,1995-10-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15455,1995-10-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15456,1995-10-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15457,1995-10-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15458,1995-10-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15459,1995-10-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15460,1995-10-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15461,1995-10-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15462,1995-10-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15463,1995-10-31,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15464,1995-11-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15465,1995-11-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15466,1995-11-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15467,1995-11-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15468,1995-11-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15469,1995-11-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15470,1995-11-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15471,1995-11-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15472,1995-11-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15473,1995-11-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15474,1995-11-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15475,1995-11-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15476,1995-11-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15477,1995-11-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15478,1995-11-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15479,1995-11-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15480,1995-11-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15481,1995-11-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15482,1995-11-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15483,1995-11-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15484,1995-11-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15485,1995-11-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15486,1995-11-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15487,1995-11-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15488,1995-11-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15489,1995-11-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15490,1995-11-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15491,1995-11-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15492,1995-11-29,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15493,1995-11-30,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15494,1995-12-01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15495,1995-12-02,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15496,1995-12-03,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15497,1995-12-04,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15498,1995-12-05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15499,1995-12-06,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15500,1995-12-07,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15501,1995-12-08,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15502,1995-12-09,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15503,1995-12-10,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15504,1995-12-11,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15505,1995-12-12,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15506,1995-12-13,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15507,1995-12-14,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15508,1995-12-15,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15509,1995-12-16,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15510,1995-12-17,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15511,1995-12-18,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15512,1995-12-19,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15513,1995-12-20,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15514,1995-12-21,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15515,1995-12-22,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15516,1995-12-23,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15517,1995-12-24,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15518,1995-12-25,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15519,1995-12-26,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15520,1995-12-27,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15521,1995-12-28,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
